,created_time,restaurant
0,11:54:00,res_A
1,11:48:00,res_A
2,11:45:00,res_A
3,11:51:00,res_A
4,11:48:00,res_A
5,11:55:00,res_A
6,11:50:00,res_A
7,11:51:00,res_A
8,11:56:00,res_A
9,11:53:00,res_A
10,12:30:00,res_B
11,12:28:00,res_B
12,12:29:00,res_B
13,12:38:00,res_B
14,12:27:00,res_B
15,12:32:00,res_B
16,12:28:00,res_B
17,12:42:00,res_B
18,12:25:00,res_B
19,12:27:00,res_B
20,11:27:00,res_C
21,11:34:00,res_C
22,11:31:00,res_C
23,11:33:00,res_C
24,11:30:00,res_C
25,11:30:00,res_C
26,11:26:00,res_C
27,11:36:00,res_C
28,11:34:00,res_C
29,11:38:00,res_C
30,12:57:00,res_D
31,12:46:00,res_D
32,12:58:00,res_D
33,12:49:00,res_D
34,12:57:00,res_D
35,12:46:00,res_D
36,12:49:00,res_D
37,12:48:00,res_D
38,12:57:00,res_D
39,12:48:00,res_D
