,created_time,restaurant
0,11:54:00,res_A
1,11:48:00,res_A
2,11:45:00,res_A
3,11:51:00,res_A
4,11:48:00,res_A
5,11:55:00,res_A
6,11:50:00,res_A
7,11:51:00,res_A
8,11:56:00,res_A
9,11:53:00,res_A
10,12:30:00,res_B
11,12:28:00,res_B
12,12:29:00,res_B
13,12:38:00,res_B
14,12:27:00,res_B
15,12:32:00,res_B
16,12:28:00,res_B
17,12:42:00,res_B
18,12:25:00,res_B
19,12:27:00,res_B
20,11:27:00,res_C
21,11:34:00,res_C
22,11:31:00,res_C
23,11:33:00,res_C
24,11:30:00,res_C
25,11:30:00,res_C
26,11:26:00,res_C
27,11:36:00,res_C
28,11:34:00,res_C
29,11:38:00,res_C
30,12:57:00,res_D
31,12:46:00,res_D
32,12:58:00,res_D
33,12:49:00,res_D
34,12:57:00,res_D
35,12:46:00,res_D
36,12:49:00,res_D
37,12:48:00,res_D
38,12:57:00,res_D
39,12:48:00,res_D
40,11:48:00,res_A
41,11:50:00,res_A
42,11:46:00,res_A
43,11:57:00,res_A
44,11:46:00,res_A
45,11:51:00,res_A
46,11:50:00,res_A
47,11:45:00,res_A
48,11:52:00,res_A
49,11:49:00,res_A
50,12:29:00,res_B
51,12:33:00,res_B
52,12:35:00,res_B
53,12:39:00,res_B
54,12:28:00,res_B
55,12:30:00,res_B
56,12:33:00,res_B
57,12:34:00,res_B
58,12:33:00,res_B
59,12:33:00,res_B
60,11:28:00,res_C
61,11:29:00,res_C
62,11:29:00,res_C
63,11:34:00,res_C
64,11:26:00,res_C
65,11:22:00,res_C
66,11:35:00,res_C
67,11:25:00,res_C
68,11:32:00,res_C
69,11:26:00,res_C
70,12:46:00,res_D
71,12:51:00,res_D
72,12:50:00,res_D
73,12:45:00,res_D
74,12:45:00,res_D
75,12:46:00,res_D
76,12:53:00,res_D
77,12:53:00,res_D
78,12:56:00,res_D
79,12:51:00,res_D
80,11:52:00,res_A
81,11:52:00,res_A
82,11:44:00,res_A
83,11:45:00,res_A
84,11:57:00,res_A
85,11:50:00,res_A
86,11:40:00,res_A
87,11:51:00,res_A
88,11:48:00,res_A
89,11:44:00,res_A
90,12:30:00,res_B
91,12:36:00,res_B
92,12:32:00,res_B
93,12:20:00,res_B
94,12:26:00,res_B
95,12:32:00,res_B
96,12:25:00,res_B
97,12:27:00,res_B
98,12:33:00,res_B
99,12:30:00,res_B
100,11:31:00,res_C
101,11:29:00,res_C
102,11:28:00,res_C
103,11:40:00,res_C
104,11:32:00,res_C
105,11:34:00,res_C
106,11:33:00,res_C
107,11:34:00,res_C
108,11:27:00,res_C
109,11:27:00,res_C
110,12:58:00,res_D
111,12:44:00,res_D
112,12:51:00,res_D
113,12:50:00,res_D
114,12:51:00,res_D
115,12:50:00,res_D
116,12:51:00,res_D
117,12:53:00,res_D
118,12:56:00,res_D
119,12:47:00,res_D
120,11:52:00,res_A
121,11:47:00,res_A
122,11:54:00,res_A
123,11:42:00,res_A
124,11:46:00,res_A
125,11:57:00,res_A
126,11:48:00,res_A
127,11:50:00,res_A
128,11:53:00,res_A
129,11:50:00,res_A
130,12:44:00,res_B
131,12:26:00,res_B
132,12:34:00,res_B
133,12:36:00,res_B
134,12:37:00,res_B
135,12:33:00,res_B
136,12:22:00,res_B
137,12:33:00,res_B
138,12:33:00,res_B
139,12:30:00,res_B
140,11:36:00,res_C
141,11:27:00,res_C
142,11:25:00,res_C
143,11:26:00,res_C
144,11:25:00,res_C
145,11:30:00,res_C
146,11:22:00,res_C
147,11:27:00,res_C
148,11:39:00,res_C
149,11:37:00,res_C
150,12:50:00,res_D
151,12:53:00,res_D
152,12:52:00,res_D
153,12:56:00,res_D
154,12:52:00,res_D
155,12:49:00,res_D
156,12:59:00,res_D
157,12:48:00,res_D
158,12:51:00,res_D
159,12:47:00,res_D
160,11:46:00,res_A
161,11:51:00,res_A
162,11:58:00,res_A
163,11:48:00,res_A
164,11:59:00,res_A
165,11:52:00,res_A
166,11:51:00,res_A
167,11:47:00,res_A
168,11:52:00,res_A
169,11:54:00,res_A
170,12:31:00,res_B
171,12:32:00,res_B
172,12:25:00,res_B
173,12:22:00,res_B
174,12:26:00,res_B
175,12:29:00,res_B
176,12:22:00,res_B
177,12:17:00,res_B
178,12:28:00,res_B
179,12:27:00,res_B
180,11:31:00,res_C
181,11:31:00,res_C
182,11:27:00,res_C
183,11:28:00,res_C
184,11:30:00,res_C
185,11:38:00,res_C
186,11:29:00,res_C
187,11:34:00,res_C
188,11:24:00,res_C
189,11:29:00,res_C
190,12:40:00,res_D
191,12:46:00,res_D
192,12:38:00,res_D
193,12:46:00,res_D
194,12:51:00,res_D
195,12:48:00,res_D
196,12:53:00,res_D
197,12:50:00,res_D
198,12:38:00,res_D
199,12:50:00,res_D
200,11:49:00,res_A
201,11:52:00,res_A
202,11:42:00,res_A
203,11:51:00,res_A
204,11:45:00,res_A
205,11:47:00,res_A
206,11:41:00,res_A
207,11:46:00,res_A
208,11:52:00,res_A
209,11:48:00,res_A
210,12:36:00,res_B
211,12:30:00,res_B
212,12:37:00,res_B
213,12:32:00,res_B
214,12:32:00,res_B
215,12:32:00,res_B
216,12:29:00,res_B
217,12:34:00,res_B
218,12:22:00,res_B
219,12:28:00,res_B
220,11:34:00,res_C
221,11:34:00,res_C
222,11:35:00,res_C
223,11:40:00,res_C
