,created_time,restaurant,limit_time
0,12:01:00,res_A,32
1,11:47:00,res_A,32
2,11:50:00,res_A,32
3,11:58:00,res_A,32
4,11:46:00,res_A,32
5,12:02:00,res_A,32
6,11:42:00,res_A,32
7,11:58:00,res_A,32
8,11:47:00,res_A,32
9,11:51:00,res_A,32
10,12:25:00,res_B,30
11,12:30:00,res_B,30
12,12:28:00,res_B,30
13,12:32:00,res_B,30
14,12:25:00,res_B,30
15,12:34:00,res_B,30
16,12:30:00,res_B,30
17,12:29:00,res_B,30
18,12:27:00,res_B,30
19,12:30:00,res_B,30
20,11:17:00,res_C,20
21,11:29:00,res_C,20
22,11:36:00,res_C,20
23,11:30:00,res_C,20
24,11:26:00,res_C,20
25,11:35:00,res_C,20
26,11:21:00,res_C,20
27,11:28:00,res_C,20
28,11:36:00,res_C,20
29,11:27:00,res_C,20
30,12:54:00,res_D,30
31,12:49:00,res_D,30
32,12:46:00,res_D,30
33,12:46:00,res_D,30
34,12:56:00,res_D,30
35,12:50:00,res_D,30
36,12:52:00,res_D,30
37,12:50:00,res_D,30
38,12:56:00,res_D,30
39,12:41:00,res_D,30
40,11:51:00,res_A,32
41,11:46:00,res_A,32
42,11:54:00,res_A,32
43,11:42:00,res_A,32
44,11:49:00,res_A,32
45,11:46:00,res_A,32
46,11:49:00,res_A,32
47,11:50:00,res_A,32
48,11:40:00,res_A,32
49,11:48:00,res_A,32
50,12:28:00,res_B,30
51,12:33:00,res_B,30
52,12:23:00,res_B,30
53,12:30:00,res_B,30
54,12:19:00,res_B,30
55,12:35:00,res_B,30
56,12:33:00,res_B,30
57,12:27:00,res_B,30
58,12:32:00,res_B,30
59,12:16:00,res_B,30
60,11:26:00,res_C,20
61,11:36:00,res_C,20
62,11:31:00,res_C,20
63,11:24:00,res_C,20
64,11:35:00,res_C,20
65,11:29:00,res_C,20
66,11:31:00,res_C,20
67,11:26:00,res_C,20
68,11:27:00,res_C,20
69,11:34:00,res_C,20
70,12:50:00,res_D,30
71,12:46:00,res_D,30
72,13:01:00,res_D,30
73,12:53:00,res_D,30
74,12:47:00,res_D,30
75,12:47:00,res_D,30
76,12:56:00,res_D,30
77,12:52:00,res_D,30
78,12:59:00,res_D,30
79,12:54:00,res_D,30
80,11:45:00,res_A,32
81,11:45:00,res_A,32
82,11:39:00,res_A,32
83,11:51:00,res_A,32
84,11:53:00,res_A,32
85,11:43:00,res_A,32
86,11:45:00,res_A,32
87,11:41:00,res_A,32
88,11:58:00,res_A,32
89,11:48:00,res_A,32
90,12:37:00,res_B,30
91,12:30:00,res_B,30
92,12:33:00,res_B,30
93,12:33:00,res_B,30
94,12:29:00,res_B,30
95,12:28:00,res_B,30
96,12:30:00,res_B,30
97,12:34:00,res_B,30
98,12:30:00,res_B,30
99,12:28:00,res_B,30
100,11:18:00,res_C,20
101,11:22:00,res_C,20
102,11:22:00,res_C,20
103,11:15:00,res_C,20
104,11:25:00,res_C,20
105,11:28:00,res_C,20
106,11:31:00,res_C,20
107,11:28:00,res_C,20
108,11:35:00,res_C,20
109,11:34:00,res_C,20
110,12:43:00,res_D,30
111,12:59:00,res_D,30
112,12:50:00,res_D,30
113,12:49:00,res_D,30
114,12:40:00,res_D,30
115,12:56:00,res_D,30
116,12:50:00,res_D,30
117,12:40:00,res_D,30
118,12:52:00,res_D,30
119,12:53:00,res_D,30
120,11:42:00,res_A,32
121,11:42:00,res_A,32
122,11:50:00,res_A,32
123,11:46:00,res_A,32
124,11:46:00,res_A,32
125,11:54:00,res_A,32
126,11:56:00,res_A,32
127,11:54:00,res_A,32
128,11:43:00,res_A,32
129,11:52:00,res_A,32
130,12:35:00,res_B,30
131,12:27:00,res_B,30
132,12:21:00,res_B,30
133,12:28:00,res_B,30
134,12:29:00,res_B,30
135,12:23:00,res_B,30
136,12:30:00,res_B,30
137,12:19:00,res_B,30
138,12:35:00,res_B,30
139,12:28:00,res_B,30
140,11:25:00,res_C,20
141,11:23:00,res_C,20
142,11:32:00,res_C,20
143,11:32:00,res_C,20
144,11:29:00,res_C,20
145,11:32:00,res_C,20
146,11:35:00,res_C,20
147,11:30:00,res_C,20
148,11:30:00,res_C,20
149,11:32:00,res_C,20
150,12:52:00,res_D,30
151,12:57:00,res_D,30
152,12:52:00,res_D,30
153,12:50:00,res_D,30
154,12:47:00,res_D,30
155,12:47:00,res_D,30
156,12:53:00,res_D,30
157,12:50:00,res_D,30
158,12:49:00,res_D,30
159,12:45:00,res_D,30
