,created_time,restaurant,limit_time
0,12:52:00,res_D,30
1,11:36:00,res_C,20
2,11:49:00,res_A,30
3,11:35:00,res_C,20
4,12:25:00,res_B,30
5,11:24:00,res_C,20
6,11:25:00,res_C,20
7,12:56:00,res_D,30
8,11:45:00,res_A,30
9,12:34:00,res_B,30
10,11:26:00,res_C,20
11,12:28:00,res_B,30
12,12:48:00,res_D,30
13,11:49:00,res_A,30
14,12:54:00,res_D,30
15,12:51:00,res_D,30
16,12:30:00,res_B,30
17,11:42:00,res_A,30
18,11:31:00,res_C,20
19,11:36:00,res_C,20
20,12:31:00,res_B,30
21,11:46:00,res_A,30
22,12:48:00,res_D,30
23,12:28:00,res_B,30
24,12:25:00,res_B,30
25,12:55:00,res_D,30
26,11:53:00,res_A,30
27,11:44:00,res_A,30
28,11:32:00,res_C,20
29,11:54:00,res_A,30
30,12:53:00,res_D,30
31,12:24:00,res_B,30
32,12:53:00,res_D,30
33,12:29:00,res_B,30
34,11:26:00,res_C,20
35,11:56:00,res_A,30
36,11:45:00,res_A,30
37,12:47:00,res_D,30
38,11:28:00,res_C,20
39,12:26:00,res_B,30
