,created_time,restaurant,limit_time
0,12:23:00,res_B,30
1,11:31:00,res_C,20
2,11:46:00,res_A,30
3,12:28:00,res_B,30
4,11:28:00,res_C,20
5,11:51:00,res_A,30
6,11:47:00,res_A,30
7,11:30:00,res_C,20
8,12:29:00,res_B,30
9,11:43:00,res_A,30
10,12:50:00,res_D,30
11,11:22:00,res_C,20
12,12:57:00,res_D,30
13,12:26:00,res_B,30
14,11:40:00,res_A,30
15,12:25:00,res_B,30
16,11:51:00,res_A,30
17,11:28:00,res_C,20
18,11:50:00,res_A,30
19,12:41:00,res_B,30
20,12:29:00,res_B,30
21,11:30:00,res_C,20
22,12:38:00,res_D,30
23,12:50:00,res_D,30
24,12:30:00,res_B,30
25,11:51:00,res_A,30
26,12:44:00,res_D,30
27,12:46:00,res_D,30
28,12:44:00,res_D,30
29,12:43:00,res_D,30
30,12:33:00,res_B,30
31,12:49:00,res_D,30
32,11:28:00,res_C,20
33,11:28:00,res_C,20
34,11:49:00,res_A,30
35,11:49:00,res_A,30
36,12:51:00,res_D,30
37,12:37:00,res_B,30
38,11:34:00,res_C,20
39,11:24:00,res_C,20
