,created_time,restaurant,limit_time
0,12:55:00,res_D,30
1,11:57:00,res_A,30
2,12:54:00,res_D,30
3,11:34:00,res_C,20
4,12:30:00,res_B,30
5,12:00:00,res_A,30
6,12:23:00,res_B,30
7,11:49:00,res_A,30
8,12:46:00,res_D,30
9,11:26:00,res_C,20
10,12:30:00,res_B,30
11,11:34:00,res_C,20
12,12:52:00,res_D,30
13,11:26:00,res_C,20
14,12:37:00,res_B,30
15,11:53:00,res_A,30
16,11:25:00,res_C,20
17,11:57:00,res_A,30
18,12:48:00,res_D,30
19,12:51:00,res_D,30
20,11:52:00,res_A,30
21,12:29:00,res_B,30
22,11:52:00,res_A,30
23,12:54:00,res_D,30
24,12:34:00,res_B,30
25,12:48:00,res_D,30
26,11:47:00,res_A,30
27,11:32:00,res_C,20
28,12:31:00,res_B,30
29,12:00:00,res_A,30
30,12:26:00,res_B,30
31,11:31:00,res_C,20
32,11:54:00,res_A,30
33,11:30:00,res_C,20
34,12:55:00,res_D,30
35,11:33:00,res_C,20
36,12:25:00,res_B,30
37,12:58:00,res_D,30
38,12:32:00,res_B,30
39,11:35:00,res_C,20
