,created_time,restaurant,limit_time
0,11:24:00,res_C,20
1,11:36:00,res_C,20
2,12:31:00,res_B,30
3,12:49:00,res_D,30
4,12:48:00,res_D,30
5,12:22:00,res_B,30
6,12:25:00,res_B,30
7,12:53:00,res_D,30
8,12:28:00,res_B,30
9,12:56:00,res_D,30
10,12:56:00,res_D,30
11,11:26:00,res_C,20
12,12:42:00,res_D,30
13,12:29:00,res_B,30
14,12:44:00,res_D,30
15,11:38:00,res_C,20
16,12:57:00,res_D,30
17,11:50:00,res_A,30
18,11:52:00,res_A,30
19,12:22:00,res_B,30
20,12:25:00,res_B,30
21,12:18:00,res_B,30
22,11:37:00,res_C,20
23,11:47:00,res_A,30
24,11:46:00,res_A,30
25,11:30:00,res_C,20
26,11:26:00,res_C,20
27,12:50:00,res_D,30
28,11:23:00,res_C,20
29,12:27:00,res_B,30
30,12:28:00,res_B,30
31,11:24:00,res_C,20
32,11:42:00,res_A,30
33,11:52:00,res_A,30
34,11:45:00,res_A,30
35,11:41:00,res_A,30
36,11:58:00,res_A,30
37,11:36:00,res_C,20
38,12:53:00,res_D,30
39,11:45:00,res_A,30
