,created_time,restaurant,limit_time
0,12:48:00,res_D,30
1,12:52:00,res_D,30
2,12:25:00,res_B,30
3,11:30:00,res_C,20
4,12:49:00,res_D,30
5,12:29:00,res_B,30
6,11:47:00,res_A,30
7,12:00:00,res_A,30
8,12:26:00,res_B,30
9,12:37:00,res_B,30
10,11:27:00,res_C,20
11,12:44:00,res_D,30
12,12:53:00,res_D,30
13,12:00:00,res_A,30
14,12:40:00,res_B,30
15,12:34:00,res_B,30
16,11:45:00,res_A,30
17,11:24:00,res_C,20
18,11:34:00,res_C,20
19,11:32:00,res_C,20
20,12:36:00,res_B,30
21,11:41:00,res_A,30
22,12:00:00,res_A,30
23,11:50:00,res_A,30
24,12:35:00,res_B,30
25,11:23:00,res_C,20
26,12:54:00,res_D,30
27,11:55:00,res_A,30
28,12:54:00,res_D,30
29,11:39:00,res_C,20
30,12:53:00,res_D,30
31,12:27:00,res_B,30
32,11:52:00,res_A,30
33,12:30:00,res_B,30
34,11:24:00,res_C,20
35,12:43:00,res_D,30
36,11:31:00,res_C,20
37,12:44:00,res_D,30
38,11:52:00,res_A,30
39,11:32:00,res_C,20
