,created_time,restaurant,limit_time
0,12:52:00,res_D,30
1,12:28:00,res_B,30
2,12:48:00,res_D,30
3,12:00:00,res_A,30
4,12:33:00,res_B,30
5,12:21:00,res_B,30
6,11:45:00,res_A,30
7,11:47:00,res_A,30
8,11:21:00,res_C,20
9,11:26:00,res_C,20
10,11:49:00,res_A,30
11,11:28:00,res_C,20
12,12:39:00,res_B,30
13,12:54:00,res_D,30
14,11:22:00,res_C,20
15,11:40:00,res_C,20
16,12:46:00,res_D,30
17,12:34:00,res_B,30
18,11:40:00,res_C,20
19,12:01:00,res_A,30
20,12:56:00,res_D,30
21,11:47:00,res_A,30
22,12:51:00,res_D,30
23,11:38:00,res_C,20
24,11:32:00,res_C,20
25,11:47:00,res_A,30
26,12:54:00,res_D,30
27,11:50:00,res_A,30
28,11:47:00,res_A,30
29,12:26:00,res_B,30
30,12:55:00,res_D,30
31,12:26:00,res_B,30
32,12:52:00,res_D,30
33,13:01:00,res_D,30
34,11:49:00,res_A,30
35,12:24:00,res_B,30
36,12:33:00,res_B,30
37,12:26:00,res_B,30
38,11:28:00,res_C,20
39,11:27:00,res_C,20
