,created_time,restaurant,limit_time
0,12:53:00,res_D,30
1,11:24:00,res_C,20
2,11:30:00,res_C,20
3,11:36:00,res_C,20
4,12:48:00,res_D,30
5,11:41:00,res_A,30
6,12:35:00,res_B,30
7,11:43:00,res_A,30
8,12:28:00,res_B,30
9,11:35:00,res_C,20
10,12:36:00,res_D,30
11,11:39:00,res_C,20
12,12:23:00,res_B,30
13,11:54:00,res_A,30
14,12:32:00,res_B,30
15,11:50:00,res_A,30
16,12:20:00,res_B,30
17,12:50:00,res_D,30
18,12:43:00,res_D,30
19,12:42:00,res_D,30
20,11:52:00,res_A,30
21,12:42:00,res_D,30
22,11:53:00,res_A,30
23,11:40:00,res_C,20
24,12:43:00,res_D,30
25,12:56:00,res_D,30
26,12:31:00,res_B,30
27,12:33:00,res_B,30
28,11:50:00,res_A,30
29,12:18:00,res_B,30
30,11:27:00,res_C,20
31,11:25:00,res_C,20
32,12:38:00,res_B,30
33,11:54:00,res_A,30
34,11:44:00,res_A,30
35,12:32:00,res_B,30
36,11:24:00,res_C,20
37,12:50:00,res_D,30
38,11:48:00,res_A,30
39,11:21:00,res_C,20
