,created_time,restaurant,limit_time
0,12:52:00,res_D,30
1,12:28:00,res_B,30
2,11:29:00,res_C,20
3,11:48:00,res_A,30
4,11:28:00,res_C,20
5,11:51:00,res_A,30
6,12:48:00,res_D,30
7,12:24:00,res_B,30
8,12:32:00,res_B,30
9,11:45:00,res_A,30
10,11:52:00,res_A,30
11,11:27:00,res_C,20
12,11:56:00,res_A,30
13,12:29:00,res_B,30
14,11:44:00,res_A,30
15,11:41:00,res_A,30
16,11:34:00,res_C,20
17,12:33:00,res_B,30
18,12:25:00,res_B,30
19,12:20:00,res_B,30
20,11:43:00,res_C,20
21,12:40:00,res_D,30
22,12:50:00,res_D,30
23,11:32:00,res_C,20
24,11:31:00,res_C,20
25,12:00:00,res_A,30
26,11:54:00,res_A,30
27,12:25:00,res_B,30
28,12:50:00,res_D,30
29,12:41:00,res_D,30
30,12:41:00,res_D,30
31,12:29:00,res_B,30
32,12:43:00,res_D,30
33,12:29:00,res_B,30
34,11:29:00,res_C,20
35,11:56:00,res_A,30
36,12:56:00,res_D,30
37,12:43:00,res_D,30
38,11:42:00,res_C,20
39,11:34:00,res_C,20
