,created_time,restaurant,limit_time
0,12:48:00,res_D,30
1,12:02:00,res_A,30
2,12:25:00,res_B,30
3,11:38:00,res_C,20
4,12:36:00,res_B,30
5,12:51:00,res_D,30
6,12:29:00,res_B,30
7,12:41:00,res_D,30
8,12:49:00,res_D,30
9,12:54:00,res_D,30
10,11:30:00,res_C,20
11,11:51:00,res_A,30
12,11:45:00,res_A,30
13,11:34:00,res_C,20
14,12:30:00,res_B,30
15,12:55:00,res_D,30
16,11:30:00,res_C,20
17,12:34:00,res_B,30
18,11:50:00,res_A,30
19,11:33:00,res_C,20
20,12:48:00,res_D,30
21,11:43:00,res_A,30
22,11:36:00,res_C,20
23,11:25:00,res_C,20
24,12:55:00,res_D,30
25,12:42:00,res_D,30
26,11:53:00,res_A,30
27,12:35:00,res_B,30
28,11:39:00,res_A,30
29,11:48:00,res_A,30
30,12:26:00,res_B,30
31,12:21:00,res_B,30
32,11:28:00,res_C,20
33,11:38:00,res_C,20
34,11:51:00,res_A,30
35,12:33:00,res_B,30
36,11:53:00,res_A,30
37,12:34:00,res_B,30
38,12:52:00,res_D,30
39,11:25:00,res_C,20
