,created_time,restaurant,limit_time
0,12:19:00,res_B,30
1,12:30:00,res_B,30
2,11:47:00,res_A,30
3,11:39:00,res_C,20
4,11:56:00,res_A,30
5,11:44:00,res_A,30
6,11:26:00,res_C,20
7,12:27:00,res_B,30
8,12:42:00,res_D,30
9,12:35:00,res_B,30
10,12:53:00,res_D,30
11,12:49:00,res_D,30
12,12:57:00,res_D,30
13,12:54:00,res_D,30
14,11:32:00,res_C,20
15,11:51:00,res_A,30
16,11:32:00,res_C,20
17,11:23:00,res_C,20
18,12:28:00,res_B,30
19,12:40:00,res_D,30
20,11:48:00,res_A,30
21,12:29:00,res_B,30
22,11:44:00,res_A,30
23,12:32:00,res_B,30
24,12:53:00,res_D,30
25,12:46:00,res_D,30
26,11:36:00,res_C,20
27,12:30:00,res_B,30
28,11:25:00,res_C,20
29,12:28:00,res_B,30
30,12:51:00,res_D,30
31,11:35:00,res_C,20
32,11:48:00,res_A,30
33,11:24:00,res_C,20
34,11:49:00,res_A,30
35,12:01:00,res_A,30
36,12:29:00,res_B,30
37,11:33:00,res_C,20
38,11:41:00,res_A,30
39,12:45:00,res_D,30
