,created_time,restaurant,limit_time
0,12:33:00,res_B,30
1,11:25:00,res_C,20
2,12:29:00,res_B,30
3,12:40:00,res_D,30
4,13:00:00,res_D,30
5,12:29:00,res_B,30
6,11:21:00,res_C,20
7,12:55:00,res_D,30
8,11:29:00,res_C,20
9,12:54:00,res_D,30
10,12:30:00,res_B,30
11,11:29:00,res_C,20
12,12:38:00,res_B,30
13,11:28:00,res_C,20
14,11:54:00,res_A,30
15,11:26:00,res_C,20
16,11:23:00,res_C,20
17,11:31:00,res_C,20
18,11:49:00,res_A,30
19,12:44:00,res_D,30
20,12:27:00,res_B,30
21,12:26:00,res_B,30
22,11:44:00,res_A,30
23,12:57:00,res_D,30
24,11:52:00,res_A,30
25,11:53:00,res_A,30
26,11:58:00,res_A,30
27,11:47:00,res_A,30
28,11:55:00,res_A,30
29,12:48:00,res_D,30
30,12:55:00,res_D,30
31,12:46:00,res_D,30
32,11:32:00,res_C,20
33,11:34:00,res_C,20
34,11:55:00,res_A,30
35,12:46:00,res_D,30
36,12:32:00,res_B,30
37,12:30:00,res_B,30
38,11:54:00,res_A,30
39,12:30:00,res_B,30
