,created_time,restaurant,limit_time
0,11:50:00,res_A,30
1,11:28:00,res_C,20
2,11:48:00,res_A,30
3,12:33:00,res_B,30
4,11:47:00,res_A,30
5,12:27:00,res_B,30
6,12:44:00,res_D,30
7,12:33:00,res_B,30
8,12:24:00,res_B,30
9,11:54:00,res_A,30
10,11:40:00,res_C,20
11,12:45:00,res_D,30
12,12:51:00,res_D,30
13,11:28:00,res_C,20
14,11:24:00,res_C,20
15,11:31:00,res_C,20
16,11:51:00,res_A,30
17,12:56:00,res_D,30
18,12:48:00,res_D,30
19,12:42:00,res_D,30
20,11:55:00,res_A,30
21,12:55:00,res_D,30
22,11:25:00,res_C,20
23,12:41:00,res_B,30
24,11:29:00,res_C,20
25,12:31:00,res_B,30
26,11:28:00,res_C,20
27,11:50:00,res_A,30
28,12:43:00,res_D,30
29,12:19:00,res_B,30
30,12:47:00,res_D,30
31,11:32:00,res_C,20
32,12:30:00,res_B,30
33,11:47:00,res_A,30
34,12:29:00,res_B,30
35,11:48:00,res_A,30
36,12:46:00,res_D,30
37,11:25:00,res_C,20
38,12:26:00,res_B,30
39,11:49:00,res_A,30
