,created_time,restaurant,limit_time
0,12:42:00,res_D,30
1,11:47:00,res_A,30
2,11:39:00,res_C,20
3,11:51:00,res_A,30
4,11:48:00,res_A,30
5,12:52:00,res_D,30
6,12:46:00,res_D,30
7,11:45:00,res_A,30
8,12:33:00,res_B,30
9,12:32:00,res_B,30
10,12:39:00,res_D,30
11,11:44:00,res_A,30
12,11:33:00,res_C,20
13,12:32:00,res_B,30
14,12:00:00,res_A,30
15,12:52:00,res_D,30
16,12:32:00,res_B,30
17,11:33:00,res_C,20
18,12:40:00,res_B,30
19,11:52:00,res_A,30
20,11:29:00,res_C,20
21,11:30:00,res_C,20
22,12:50:00,res_D,30
23,11:30:00,res_C,20
24,11:37:00,res_C,20
25,12:28:00,res_B,30
26,11:48:00,res_A,30
27,11:28:00,res_C,20
28,12:22:00,res_B,30
29,11:49:00,res_A,30
30,11:47:00,res_A,30
31,12:32:00,res_B,30
32,12:31:00,res_B,30
33,12:48:00,res_D,30
34,12:26:00,res_B,30
35,12:56:00,res_D,30
36,12:45:00,res_D,30
37,12:45:00,res_D,30
38,11:28:00,res_C,20
39,11:29:00,res_C,20
