,created_time,restaurant,limit_time
0,11:30:00,res_C,20
1,12:51:00,res_D,30
2,12:34:00,res_B,30
3,12:20:00,res_B,30
4,11:35:00,res_C,20
5,12:50:00,res_D,30
6,11:51:00,res_A,30
7,12:32:00,res_B,30
8,12:51:00,res_D,30
9,11:23:00,res_C,20
10,11:32:00,res_C,20
11,12:36:00,res_D,30
12,11:29:00,res_C,20
13,11:45:00,res_A,30
14,11:44:00,res_A,30
15,12:52:00,res_D,30
16,11:45:00,res_A,30
17,12:45:00,res_B,30
18,11:50:00,res_A,30
19,11:28:00,res_C,20
20,11:45:00,res_A,30
21,11:49:00,res_A,30
22,12:18:00,res_B,30
23,12:50:00,res_D,30
24,12:46:00,res_D,30
25,11:42:00,res_A,30
26,12:58:00,res_D,30
27,11:35:00,res_C,20
28,12:37:00,res_D,30
29,12:30:00,res_B,30
30,11:53:00,res_A,30
31,12:33:00,res_B,30
32,12:29:00,res_B,30
33,12:30:00,res_B,30
34,11:34:00,res_C,20
35,11:44:00,res_A,30
36,11:30:00,res_C,20
37,12:50:00,res_D,30
38,12:18:00,res_B,30
39,11:37:00,res_C,20
