,created_time,restaurant,limit_time
0,12:48:00,res_D,30
1,12:30:00,res_B,30
2,11:22:00,res_C,20
3,12:52:00,res_D,30
4,12:38:00,res_B,30
5,12:32:00,res_B,30
6,11:56:00,res_A,30
7,11:53:00,res_A,30
8,12:25:00,res_B,30
9,11:37:00,res_C,20
10,12:43:00,res_D,30
11,12:29:00,res_B,30
12,11:48:00,res_A,30
13,12:47:00,res_D,30
14,11:54:00,res_A,30
15,11:54:00,res_A,30
16,11:30:00,res_C,20
17,12:30:00,res_B,30
18,12:50:00,res_D,30
19,11:46:00,res_A,30
20,12:52:00,res_D,30
21,11:26:00,res_C,20
22,11:25:00,res_C,20
23,12:44:00,res_D,30
24,12:23:00,res_B,30
25,11:48:00,res_A,30
26,12:20:00,res_B,30
27,11:31:00,res_C,20
28,11:54:00,res_A,30
29,11:35:00,res_C,20
30,11:51:00,res_A,30
31,11:55:00,res_A,30
32,12:26:00,res_B,30
33,12:53:00,res_D,30
34,11:23:00,res_C,20
35,12:40:00,res_D,30
36,12:30:00,res_B,30
37,12:53:00,res_D,30
38,11:35:00,res_C,20
39,11:29:00,res_C,20
