,created_time,restaurant,limit_time
0,11:28:00,res_C,20
1,11:28:00,res_C,20
2,12:53:00,res_D,30
3,12:35:00,res_B,30
4,12:28:00,res_B,30
5,12:47:00,res_D,30
6,11:49:00,res_A,30
7,11:46:00,res_A,30
8,11:30:00,res_C,20
9,12:53:00,res_D,30
10,11:47:00,res_A,30
11,12:53:00,res_D,30
12,11:43:00,res_C,20
13,12:46:00,res_D,30
14,12:24:00,res_B,30
15,11:27:00,res_C,20
16,12:00:00,res_A,30
17,11:56:00,res_A,30
18,12:32:00,res_B,30
19,12:26:00,res_B,30
20,11:43:00,res_A,30
21,11:26:00,res_C,20
22,11:32:00,res_C,20
23,11:48:00,res_A,30
24,11:27:00,res_C,20
25,12:51:00,res_D,30
26,12:54:00,res_D,30
27,11:28:00,res_C,20
28,11:20:00,res_C,20
29,11:51:00,res_A,30
30,12:41:00,res_B,30
31,12:35:00,res_B,30
32,11:43:00,res_A,30
33,12:33:00,res_B,30
34,12:51:00,res_D,30
35,12:38:00,res_D,30
36,11:53:00,res_A,30
37,12:28:00,res_B,30
38,12:25:00,res_B,30
39,12:47:00,res_D,30
