,created_time,restaurant,limit_time
0,12:35:00,res_B,30
1,12:42:00,res_B,30
2,11:31:00,res_C,20
3,11:25:00,res_C,20
4,11:50:00,res_A,30
5,11:24:00,res_C,20
6,11:49:00,res_A,30
7,11:29:00,res_C,20
8,11:34:00,res_C,20
9,12:58:00,res_D,30
10,12:16:00,res_B,30
11,12:47:00,res_D,30
12,12:33:00,res_B,30
13,12:52:00,res_D,30
14,12:19:00,res_B,30
15,11:55:00,res_A,30
16,12:31:00,res_B,30
17,12:25:00,res_B,30
18,12:51:00,res_D,30
19,12:36:00,res_B,30
20,11:49:00,res_A,30
21,11:35:00,res_C,20
22,12:55:00,res_D,30
23,11:52:00,res_A,30
24,12:50:00,res_D,30
25,11:49:00,res_A,30
26,11:32:00,res_C,20
27,12:25:00,res_B,30
28,11:31:00,res_C,20
29,12:51:00,res_D,30
30,11:55:00,res_A,30
31,11:32:00,res_C,20
32,12:43:00,res_D,30
33,11:54:00,res_A,30
34,12:28:00,res_B,30
35,11:53:00,res_A,30
36,12:55:00,res_D,30
37,12:45:00,res_D,30
38,11:52:00,res_A,30
39,11:40:00,res_C,20
