,created_time,restaurant,limit_time
0,12:25:00,res_B,30
1,12:54:00,res_D,30
2,11:48:00,res_A,30
3,11:47:00,res_A,30
4,11:28:00,res_C,20
5,11:49:00,res_A,30
6,12:58:00,res_D,30
7,12:26:00,res_B,30
8,12:46:00,res_D,30
9,12:28:00,res_B,30
10,12:31:00,res_B,30
11,11:34:00,res_C,20
12,12:51:00,res_D,30
13,13:00:00,res_D,30
14,12:50:00,res_D,30
15,12:50:00,res_D,30
16,11:53:00,res_A,30
17,11:55:00,res_A,30
18,11:50:00,res_A,30
19,11:41:00,res_C,20
20,11:33:00,res_C,20
21,12:22:00,res_B,30
22,11:37:00,res_C,20
23,11:50:00,res_A,30
24,12:40:00,res_D,30
25,12:27:00,res_B,30
26,11:28:00,res_C,20
27,11:34:00,res_C,20
28,12:43:00,res_D,30
29,11:55:00,res_A,30
30,12:22:00,res_B,30
31,11:33:00,res_C,20
32,12:26:00,res_B,30
33,12:40:00,res_B,30
34,11:17:00,res_C,20
35,11:52:00,res_A,30
36,11:24:00,res_C,20
37,12:29:00,res_B,30
38,12:51:00,res_D,30
39,11:42:00,res_A,30
