,created_time,restaurant,limit_time
0,12:25:00,res_B,30
1,12:26:00,res_B,30
2,12:40:00,res_D,30
3,11:35:00,res_C,20
4,11:55:00,res_A,30
5,11:52:00,res_A,30
6,12:33:00,res_B,30
7,12:48:00,res_D,30
8,11:50:00,res_A,30
9,11:29:00,res_C,20
10,12:38:00,res_B,30
11,12:35:00,res_B,30
12,11:29:00,res_C,20
13,11:27:00,res_C,20
14,11:33:00,res_C,20
15,11:50:00,res_A,30
16,12:51:00,res_D,30
17,11:32:00,res_C,20
18,11:39:00,res_A,30
19,12:51:00,res_D,30
20,11:34:00,res_C,20
21,11:27:00,res_C,20
22,12:54:00,res_D,30
23,12:28:00,res_B,30
24,12:50:00,res_D,30
25,12:45:00,res_D,30
26,11:49:00,res_A,30
27,11:55:00,res_A,30
28,11:49:00,res_A,30
29,12:36:00,res_B,30
30,12:46:00,res_D,30
31,12:21:00,res_B,30
32,11:53:00,res_A,30
33,11:33:00,res_C,20
34,12:22:00,res_B,30
35,12:59:00,res_D,30
36,11:46:00,res_A,30
37,12:46:00,res_D,30
38,11:36:00,res_C,20
39,12:36:00,res_B,30
