,created_time,restaurant,limit_time
0,12:30:00,res_B,30
1,12:27:00,res_B,30
2,11:56:00,res_A,30
3,11:28:00,res_C,20
4,12:57:00,res_D,30
5,12:52:00,res_D,30
6,11:47:00,res_A,30
7,11:27:00,res_C,20
8,12:27:00,res_B,30
9,12:24:00,res_B,30
10,12:28:00,res_B,30
11,11:30:00,res_C,20
12,12:51:00,res_D,30
13,11:59:00,res_A,30
14,12:33:00,res_B,30
15,11:47:00,res_A,30
16,11:53:00,res_A,30
17,11:24:00,res_C,20
18,12:34:00,res_B,30
19,11:22:00,res_C,20
20,11:53:00,res_A,30
21,12:56:00,res_D,30
22,12:53:00,res_D,30
23,11:49:00,res_A,30
24,11:27:00,res_C,20
25,11:22:00,res_C,20
26,11:26:00,res_C,20
27,12:25:00,res_B,30
28,12:56:00,res_D,30
29,12:25:00,res_B,30
30,12:58:00,res_D,30
31,11:24:00,res_C,20
32,12:45:00,res_D,30
33,11:50:00,res_A,30
34,12:49:00,res_D,30
35,11:34:00,res_C,20
36,12:49:00,res_D,30
37,11:47:00,res_A,30
38,12:30:00,res_B,30
39,11:49:00,res_A,30
