,created_time,restaurant,limit_time
0,12:54:00,res_D,30
1,11:23:00,res_C,20
2,11:39:00,res_A,30
3,11:50:00,res_A,30
4,12:44:00,res_D,30
5,12:30:00,res_B,30
6,11:24:00,res_C,20
7,12:46:00,res_D,30
8,12:00:00,res_A,30
9,11:32:00,res_C,20
10,11:20:00,res_C,20
11,11:50:00,res_A,30
12,11:27:00,res_C,20
13,11:19:00,res_C,20
14,12:38:00,res_B,30
15,13:00:00,res_D,30
16,11:55:00,res_A,30
17,11:30:00,res_C,20
18,11:32:00,res_C,20
19,12:55:00,res_D,30
20,11:48:00,res_A,30
21,12:26:00,res_B,30
22,11:51:00,res_A,30
23,12:28:00,res_B,30
24,12:49:00,res_D,30
25,12:31:00,res_B,30
26,12:27:00,res_B,30
27,11:50:00,res_A,30
28,12:28:00,res_B,30
29,12:48:00,res_D,30
30,11:24:00,res_C,20
31,11:45:00,res_A,30
32,12:46:00,res_D,30
33,11:25:00,res_C,20
34,12:26:00,res_B,30
35,12:28:00,res_B,30
36,12:45:00,res_D,30
37,12:35:00,res_B,30
38,11:44:00,res_A,30
39,12:54:00,res_D,30
