,created_time,restaurant,limit_time
0,12:28:00,res_B,30
1,12:29:00,res_B,30
2,12:32:00,res_B,30
3,11:58:00,res_A,30
4,11:48:00,res_A,30
5,12:24:00,res_B,30
6,12:44:00,res_D,30
7,11:51:00,res_A,30
8,12:49:00,res_D,30
9,11:30:00,res_C,20
10,12:38:00,res_D,30
11,12:25:00,res_B,30
12,11:31:00,res_C,20
13,11:36:00,res_C,20
14,12:30:00,res_B,30
15,12:00:00,res_A,30
16,11:48:00,res_A,30
17,12:48:00,res_D,30
18,12:26:00,res_B,30
19,12:32:00,res_B,30
20,11:29:00,res_C,20
21,11:36:00,res_C,20
22,12:50:00,res_D,30
23,11:56:00,res_A,30
24,12:50:00,res_D,30
25,11:56:00,res_A,30
26,11:46:00,res_A,30
27,11:32:00,res_C,20
28,11:32:00,res_C,20
29,12:55:00,res_D,30
30,11:25:00,res_C,20
31,12:48:00,res_D,30
32,12:46:00,res_D,30
33,12:29:00,res_B,30
34,11:26:00,res_C,20
35,12:47:00,res_D,30
36,11:44:00,res_A,30
37,11:30:00,res_C,20
38,12:28:00,res_B,30
39,12:03:00,res_A,30
