,created_time,restaurant,limit_time
0,12:36:00,res_B,30
1,12:21:00,res_B,30
2,12:29:00,res_B,30
3,11:33:00,res_C,20
4,11:30:00,res_C,20
5,11:25:00,res_C,20
6,11:35:00,res_C,20
7,11:50:00,res_A,30
8,11:35:00,res_C,20
9,12:40:00,res_D,30
10,12:30:00,res_B,30
11,11:51:00,res_A,30
12,12:50:00,res_D,30
13,12:27:00,res_B,30
14,12:53:00,res_D,30
15,12:48:00,res_D,30
16,11:48:00,res_A,30
17,11:51:00,res_A,30
18,11:53:00,res_A,30
19,11:50:00,res_A,30
20,11:29:00,res_C,20
21,12:56:00,res_D,30
22,12:26:00,res_B,30
23,12:41:00,res_B,30
24,11:31:00,res_C,20
25,11:44:00,res_A,30
26,12:43:00,res_D,30
27,11:31:00,res_C,20
28,11:45:00,res_A,30
29,12:30:00,res_B,30
30,11:53:00,res_A,30
31,11:50:00,res_A,30
32,12:51:00,res_D,30
33,12:27:00,res_B,30
34,11:23:00,res_C,20
35,12:59:00,res_D,30
36,12:29:00,res_B,30
37,12:50:00,res_D,30
38,12:56:00,res_D,30
39,11:37:00,res_C,20
