,created_time,restaurant,limit_time
0,11:51:00,res_A,30
1,11:51:00,res_A,30
2,11:19:00,res_C,20
3,12:32:00,res_B,30
4,12:31:00,res_B,30
5,12:51:00,res_D,30
6,12:30:00,res_B,30
7,11:33:00,res_C,20
8,12:29:00,res_B,30
9,12:28:00,res_B,30
10,11:23:00,res_C,20
11,12:46:00,res_D,30
12,12:26:00,res_B,30
13,11:34:00,res_C,20
14,12:50:00,res_D,30
15,12:20:00,res_B,30
16,12:49:00,res_D,30
17,11:42:00,res_A,30
18,11:24:00,res_C,20
19,12:45:00,res_D,30
20,11:51:00,res_A,30
21,11:34:00,res_C,20
22,11:18:00,res_C,20
23,12:46:00,res_D,30
24,11:33:00,res_C,20
25,11:35:00,res_C,20
26,12:27:00,res_B,30
27,12:58:00,res_D,30
28,11:43:00,res_A,30
29,12:53:00,res_D,30
30,11:57:00,res_A,30
31,12:46:00,res_D,30
32,12:24:00,res_B,30
33,11:28:00,res_C,20
34,11:49:00,res_A,30
35,12:47:00,res_D,30
36,11:50:00,res_A,30
37,11:51:00,res_A,30
38,12:29:00,res_B,30
39,11:46:00,res_A,30
