,created_time,restaurant,limit_time
0,11:18:00,res_C,20
1,12:29:00,res_B,30
2,11:54:00,res_A,30
3,12:53:00,res_D,30
4,11:51:00,res_A,30
5,11:15:00,res_C,20
6,11:45:00,res_A,30
7,11:44:00,res_A,30
8,11:48:00,res_A,30
9,12:29:00,res_B,30
10,12:24:00,res_B,30
11,11:30:00,res_C,20
12,12:55:00,res_D,30
13,12:35:00,res_B,30
14,12:52:00,res_D,30
15,12:52:00,res_D,30
16,11:37:00,res_C,20
17,11:46:00,res_A,30
18,11:54:00,res_A,30
19,12:48:00,res_D,30
20,12:24:00,res_B,30
21,11:27:00,res_C,20
22,12:49:00,res_D,30
23,12:52:00,res_D,30
24,12:23:00,res_B,30
25,11:26:00,res_C,20
26,11:27:00,res_C,20
27,12:30:00,res_B,30
28,11:25:00,res_C,20
29,12:18:00,res_B,30
30,12:26:00,res_B,30
31,12:33:00,res_B,30
32,12:54:00,res_D,30
33,11:26:00,res_C,20
34,11:37:00,res_C,20
35,12:47:00,res_D,30
36,11:52:00,res_A,30
37,11:52:00,res_A,30
38,11:46:00,res_A,30
39,12:42:00,res_D,30
