,created_time,restaurant,limit_time
0,11:49:00,res_A,30
1,11:48:00,res_A,30
2,12:52:00,res_D,30
3,12:54:00,res_D,30
4,11:52:00,res_A,30
5,11:43:00,res_A,30
6,11:33:00,res_C,20
7,11:32:00,res_C,20
8,11:27:00,res_C,20
9,11:31:00,res_C,20
10,12:34:00,res_B,30
11,12:52:00,res_D,30
12,11:32:00,res_C,20
13,12:36:00,res_B,30
14,12:26:00,res_B,30
15,11:30:00,res_C,20
16,11:32:00,res_C,20
17,12:48:00,res_D,30
18,11:45:00,res_A,30
19,11:48:00,res_A,30
20,11:31:00,res_C,20
21,12:24:00,res_B,30
22,12:27:00,res_B,30
23,11:53:00,res_A,30
24,12:33:00,res_B,30
25,11:20:00,res_C,20
26,12:43:00,res_D,30
27,11:57:00,res_A,30
28,12:53:00,res_D,30
29,12:45:00,res_D,30
30,12:27:00,res_B,30
31,12:46:00,res_D,30
32,12:39:00,res_B,30
33,12:26:00,res_B,30
34,11:52:00,res_A,30
35,13:00:00,res_D,30
36,11:31:00,res_C,20
37,11:45:00,res_A,30
38,12:54:00,res_D,30
39,12:34:00,res_B,30
