,created_time,restaurant,limit_time
0,12:52:00,res_D,30
1,11:28:00,res_C,20
2,11:32:00,res_C,20
3,12:56:00,res_D,30
4,12:28:00,res_B,30
5,12:27:00,res_B,30
6,12:37:00,res_B,30
7,11:52:00,res_A,30
8,11:33:00,res_C,20
9,11:41:00,res_C,20
10,12:29:00,res_B,30
11,12:53:00,res_D,30
12,11:33:00,res_C,20
13,11:44:00,res_A,30
14,12:30:00,res_B,30
15,11:29:00,res_C,20
16,11:49:00,res_A,30
17,11:50:00,res_A,30
18,12:32:00,res_B,30
19,11:19:00,res_C,20
20,12:48:00,res_D,30
21,12:45:00,res_D,30
22,12:35:00,res_B,30
23,11:35:00,res_C,20
24,12:55:00,res_D,30
25,12:48:00,res_D,30
26,12:49:00,res_D,30
27,12:29:00,res_B,30
28,11:47:00,res_A,30
29,12:20:00,res_B,30
30,11:40:00,res_A,30
31,12:48:00,res_D,30
32,11:33:00,res_C,20
33,11:24:00,res_C,20
34,11:46:00,res_A,30
35,11:50:00,res_A,30
36,12:31:00,res_B,30
37,12:37:00,res_D,30
38,11:48:00,res_A,30
39,11:49:00,res_A,30
