,created_time,restaurant,limit_time
0,11:56:00,res_A,30
1,12:44:00,res_D,30
2,11:32:00,res_C,20
3,12:49:00,res_D,30
4,11:26:00,res_C,20
5,12:46:00,res_D,30
6,11:44:00,res_A,30
7,11:31:00,res_C,20
8,11:36:00,res_C,20
9,12:25:00,res_B,30
10,12:34:00,res_B,30
11,12:57:00,res_D,30
12,12:24:00,res_B,30
13,12:55:00,res_D,30
14,12:27:00,res_B,30
15,11:50:00,res_A,30
16,11:44:00,res_A,30
17,11:26:00,res_C,20
18,12:48:00,res_D,30
19,11:42:00,res_A,30
20,11:49:00,res_A,30
21,11:32:00,res_C,20
22,11:47:00,res_A,30
23,12:40:00,res_D,30
24,11:24:00,res_C,20
25,12:29:00,res_B,30
26,12:31:00,res_B,30
27,11:48:00,res_A,30
28,12:26:00,res_B,30
29,11:50:00,res_A,30
30,11:35:00,res_C,20
31,12:38:00,res_B,30
32,11:36:00,res_C,20
33,12:24:00,res_B,30
34,12:45:00,res_D,30
35,12:34:00,res_B,30
36,12:56:00,res_D,30
37,12:53:00,res_D,30
38,11:40:00,res_A,30
39,11:34:00,res_C,20
