,created_time,restaurant,limit_time
0,11:49:00,res_A,30
1,12:34:00,res_B,30
2,11:32:00,res_C,20
3,11:46:00,res_A,30
4,12:43:00,res_D,30
5,12:22:00,res_B,30
6,12:59:00,res_D,30
7,12:27:00,res_B,30
8,11:23:00,res_C,20
9,12:51:00,res_D,30
10,12:03:00,res_A,30
11,11:20:00,res_C,20
12,12:32:00,res_B,30
13,12:31:00,res_B,30
14,11:32:00,res_C,20
15,11:52:00,res_A,30
16,11:44:00,res_A,30
17,12:45:00,res_D,30
18,12:54:00,res_D,30
19,12:52:00,res_D,30
20,11:49:00,res_A,30
21,12:25:00,res_B,30
22,12:47:00,res_D,30
23,11:35:00,res_A,30
24,12:48:00,res_D,30
25,12:25:00,res_B,30
26,11:36:00,res_C,20
27,11:30:00,res_C,20
28,12:33:00,res_B,30
29,12:32:00,res_B,30
30,11:40:00,res_C,20
31,11:46:00,res_A,30
32,11:38:00,res_C,20
33,11:50:00,res_A,30
34,12:40:00,res_D,30
35,12:27:00,res_B,30
36,11:56:00,res_A,30
37,12:57:00,res_D,30
38,11:29:00,res_C,20
39,11:29:00,res_C,20
