,created_time,restaurant,limit_time
0,12:36:00,res_B,30
1,11:32:00,res_C,20
2,11:55:00,res_A,30
3,12:46:00,res_D,30
4,11:37:00,res_C,20
5,12:28:00,res_B,30
6,11:28:00,res_C,20
7,12:47:00,res_D,30
8,11:19:00,res_C,20
9,12:34:00,res_B,30
10,12:27:00,res_B,30
11,11:48:00,res_A,30
12,12:45:00,res_D,30
13,11:52:00,res_A,30
14,11:48:00,res_A,30
15,12:55:00,res_D,30
16,11:58:00,res_A,30
17,11:51:00,res_A,30
18,11:58:00,res_A,30
19,11:26:00,res_C,20
20,12:49:00,res_D,30
21,12:46:00,res_D,30
22,12:48:00,res_D,30
23,12:33:00,res_B,30
24,12:27:00,res_B,30
25,12:24:00,res_B,30
26,11:48:00,res_A,30
27,12:49:00,res_D,30
28,12:58:00,res_D,30
29,11:26:00,res_C,20
30,11:30:00,res_C,20
31,11:26:00,res_C,20
32,11:49:00,res_A,30
33,11:33:00,res_C,20
34,11:49:00,res_A,30
35,12:29:00,res_B,30
36,12:33:00,res_B,30
37,12:20:00,res_B,30
38,12:46:00,res_D,30
39,11:23:00,res_C,20
