,created_time,restaurant,limit_time
0,12:37:00,res_B,30
1,11:35:00,res_C,20
2,11:49:00,res_A,30
3,11:48:00,res_A,30
4,11:32:00,res_C,20
5,12:27:00,res_B,30
6,11:48:00,res_A,30
7,11:43:00,res_A,30
8,12:31:00,res_B,30
9,11:21:00,res_C,20
10,11:30:00,res_C,20
11,12:42:00,res_D,30
12,12:25:00,res_B,30
13,12:34:00,res_B,30
14,11:50:00,res_A,30
15,11:48:00,res_A,30
16,12:22:00,res_B,30
17,11:29:00,res_C,20
18,12:55:00,res_D,30
19,12:46:00,res_D,30
20,11:51:00,res_A,30
21,12:43:00,res_D,30
22,11:46:00,res_A,30
23,11:48:00,res_A,30
24,11:28:00,res_C,20
25,11:34:00,res_C,20
26,12:51:00,res_D,30
27,11:28:00,res_C,20
28,12:26:00,res_B,30
29,12:51:00,res_D,30
30,12:45:00,res_D,30
31,11:32:00,res_C,20
32,11:22:00,res_C,20
33,12:30:00,res_B,30
34,12:26:00,res_B,30
35,11:56:00,res_A,30
36,12:47:00,res_D,30
37,12:43:00,res_D,30
38,12:21:00,res_B,30
39,12:46:00,res_D,30
