,created_time,restaurant,limit_time
0,11:44:00,res_A,30
1,11:36:00,res_C,20
2,12:34:00,res_B,30
3,12:30:00,res_B,30
4,11:23:00,res_C,20
5,11:48:00,res_A,30
6,11:52:00,res_A,30
7,12:49:00,res_D,30
8,11:55:00,res_A,30
9,11:49:00,res_A,30
10,12:23:00,res_B,30
11,11:30:00,res_C,20
12,11:22:00,res_C,20
13,12:33:00,res_B,30
14,12:28:00,res_B,30
15,12:46:00,res_D,30
16,11:51:00,res_A,30
17,11:51:00,res_A,30
18,12:27:00,res_B,30
19,11:31:00,res_C,20
20,11:41:00,res_C,20
21,11:31:00,res_C,20
22,11:25:00,res_C,20
23,11:52:00,res_A,30
24,12:30:00,res_B,30
25,12:44:00,res_D,30
26,12:23:00,res_B,30
27,12:51:00,res_D,30
28,12:20:00,res_B,30
29,11:24:00,res_C,20
30,12:40:00,res_B,30
31,12:59:00,res_D,30
32,12:54:00,res_D,30
33,12:51:00,res_D,30
34,12:42:00,res_D,30
35,11:36:00,res_C,20
36,12:55:00,res_D,30
37,11:59:00,res_A,30
38,12:50:00,res_D,30
39,11:46:00,res_A,30
