,created_time,restaurant,limit_time
0,11:47:00,res_A,30
1,12:36:00,res_B,30
2,11:53:00,res_A,30
3,12:24:00,res_B,30
4,11:26:00,res_C,20
5,11:58:00,res_A,30
6,12:45:00,res_D,30
7,12:43:00,res_D,30
8,11:24:00,res_C,20
9,11:46:00,res_A,30
10,12:22:00,res_B,30
11,12:45:00,res_D,30
12,11:30:00,res_C,20
13,11:33:00,res_C,20
14,11:53:00,res_A,30
15,12:47:00,res_D,30
16,12:19:00,res_B,30
17,13:00:00,res_D,30
18,11:48:00,res_A,30
19,11:32:00,res_C,20
20,12:55:00,res_D,30
21,11:30:00,res_C,20
22,12:47:00,res_D,30
23,11:38:00,res_C,20
24,12:27:00,res_B,30
25,12:43:00,res_D,30
26,12:34:00,res_B,30
27,11:31:00,res_C,20
28,11:36:00,res_C,20
29,11:24:00,res_C,20
30,12:55:00,res_D,30
31,12:30:00,res_B,30
32,11:53:00,res_A,30
33,12:31:00,res_B,30
34,11:52:00,res_A,30
35,11:47:00,res_A,30
36,11:48:00,res_A,30
37,12:36:00,res_B,30
38,12:52:00,res_D,30
39,12:25:00,res_B,30
