,created_time,restaurant,limit_time
0,12:48:00,res_D,30
1,11:31:00,res_C,20
2,12:47:00,res_D,30
3,11:35:00,res_C,20
4,12:38:00,res_D,30
5,11:54:00,res_A,30
6,12:51:00,res_D,30
7,11:43:00,res_A,30
8,12:24:00,res_B,30
9,12:26:00,res_B,30
10,11:28:00,res_C,20
11,12:27:00,res_B,30
12,11:46:00,res_A,30
13,11:45:00,res_A,30
14,11:31:00,res_C,20
15,12:35:00,res_B,30
16,12:51:00,res_D,30
17,11:48:00,res_A,30
18,11:33:00,res_C,20
19,12:53:00,res_D,30
20,12:55:00,res_D,30
21,12:34:00,res_B,30
22,12:49:00,res_D,30
23,11:29:00,res_C,20
24,11:27:00,res_C,20
25,11:26:00,res_C,20
26,11:25:00,res_C,20
27,11:53:00,res_A,30
28,12:35:00,res_B,30
29,11:51:00,res_A,30
30,12:32:00,res_B,30
31,12:31:00,res_B,30
32,11:51:00,res_A,30
33,11:27:00,res_C,20
34,11:52:00,res_A,30
35,12:41:00,res_D,30
36,12:37:00,res_B,30
37,12:54:00,res_D,30
38,11:49:00,res_A,30
39,12:26:00,res_B,30
