,created_time,restaurant,limit_time
0,11:53:00,res_A,30
1,11:37:00,res_A,30
2,11:28:00,res_C,20
3,12:32:00,res_B,30
4,12:26:00,res_B,30
5,11:48:00,res_A,30
6,12:53:00,res_D,30
7,12:59:00,res_D,30
8,11:36:00,res_C,20
9,12:51:00,res_D,30
10,12:26:00,res_B,30
11,12:48:00,res_D,30
12,12:31:00,res_B,30
13,12:51:00,res_D,30
14,11:30:00,res_C,20
15,12:37:00,res_B,30
16,12:36:00,res_B,30
17,11:50:00,res_A,30
18,11:45:00,res_A,30
19,12:30:00,res_B,30
20,12:30:00,res_B,30
21,11:56:00,res_A,30
22,11:53:00,res_A,30
23,11:28:00,res_C,20
24,11:28:00,res_C,20
25,12:32:00,res_B,30
26,12:47:00,res_D,30
27,11:51:00,res_A,30
28,12:28:00,res_B,30
29,11:52:00,res_A,30
30,12:43:00,res_D,30
31,12:45:00,res_D,30
32,11:27:00,res_C,20
33,11:27:00,res_C,20
34,11:45:00,res_C,20
35,11:58:00,res_A,30
36,12:49:00,res_D,30
37,13:02:00,res_D,30
38,11:31:00,res_C,20
39,11:34:00,res_C,20
