,created_time,restaurant,limit_time
0,12:53:00,res_D,30
1,11:51:00,res_A,30
2,11:27:00,res_C,20
3,11:54:00,res_A,30
4,12:40:00,res_D,30
5,12:32:00,res_B,30
6,11:34:00,res_C,20
7,11:34:00,res_C,20
8,11:36:00,res_C,20
9,12:36:00,res_B,30
10,12:26:00,res_B,30
11,11:47:00,res_A,30
12,11:50:00,res_A,30
13,13:01:00,res_D,30
14,11:59:00,res_A,30
15,12:54:00,res_D,30
16,12:25:00,res_B,30
17,11:43:00,res_A,30
18,11:28:00,res_C,20
19,12:00:00,res_A,30
20,11:33:00,res_C,20
21,11:27:00,res_C,20
22,12:59:00,res_D,30
23,12:23:00,res_B,30
24,12:28:00,res_B,30
25,12:23:00,res_B,30
26,12:32:00,res_B,30
27,12:48:00,res_D,30
28,12:51:00,res_D,30
29,11:20:00,res_C,20
30,11:15:00,res_C,20
31,12:34:00,res_B,30
32,11:54:00,res_A,30
33,11:31:00,res_C,20
34,11:57:00,res_A,30
35,12:54:00,res_D,30
36,11:54:00,res_A,30
37,12:32:00,res_B,30
38,12:54:00,res_D,30
39,12:51:00,res_D,30
