,created_time,restaurant,limit_time
0,11:46:00,res_A,30
1,12:31:00,res_B,30
2,12:33:00,res_B,30
3,12:40:00,res_D,30
4,11:56:00,res_A,30
5,11:49:00,res_A,30
6,11:31:00,res_C,20
7,11:30:00,res_C,20
8,11:32:00,res_C,20
9,12:47:00,res_D,30
10,11:29:00,res_C,20
11,12:24:00,res_B,30
12,12:27:00,res_B,30
13,12:26:00,res_B,30
14,12:28:00,res_B,30
15,12:45:00,res_D,30
16,12:28:00,res_B,30
17,12:47:00,res_D,30
18,12:25:00,res_B,30
19,11:29:00,res_C,20
20,11:33:00,res_C,20
21,11:26:00,res_C,20
22,11:28:00,res_C,20
23,11:55:00,res_A,30
24,12:36:00,res_B,30
25,11:49:00,res_A,30
26,12:53:00,res_D,30
27,12:30:00,res_B,30
28,12:49:00,res_D,30
29,12:46:00,res_D,30
30,12:43:00,res_D,30
31,11:49:00,res_A,30
32,11:47:00,res_A,30
33,11:50:00,res_A,30
34,11:23:00,res_C,20
35,12:47:00,res_D,30
36,11:48:00,res_A,30
37,11:45:00,res_A,30
38,11:33:00,res_C,20
39,12:47:00,res_D,30
