,created_time,restaurant,limit_time
0,11:28:00,res_C,20
1,11:25:00,res_C,20
2,11:29:00,res_C,20
3,12:49:00,res_D,30
4,11:39:00,res_A,30
5,12:34:00,res_B,30
6,11:46:00,res_A,30
7,12:43:00,res_B,30
8,11:36:00,res_C,20
9,12:54:00,res_D,30
10,12:59:00,res_D,30
11,11:23:00,res_C,20
12,12:50:00,res_D,30
13,11:53:00,res_A,30
14,12:28:00,res_B,30
15,12:38:00,res_D,30
16,11:50:00,res_A,30
17,11:31:00,res_C,20
18,12:37:00,res_B,30
19,11:50:00,res_A,30
20,12:48:00,res_D,30
21,12:39:00,res_D,30
22,12:27:00,res_B,30
23,11:35:00,res_C,20
24,12:51:00,res_D,30
25,12:59:00,res_D,30
26,11:51:00,res_A,30
27,12:26:00,res_B,30
28,12:48:00,res_D,30
29,11:50:00,res_A,30
30,11:50:00,res_A,30
31,11:47:00,res_A,30
32,11:37:00,res_C,20
33,11:23:00,res_C,20
34,11:49:00,res_A,30
35,12:32:00,res_B,30
36,12:28:00,res_B,30
37,12:22:00,res_B,30
38,12:27:00,res_B,30
39,11:40:00,res_C,20
