,created_time,restaurant,limit_time
0,11:34:00,res_C,20
1,11:31:00,res_C,20
2,11:47:00,res_A,30
3,12:27:00,res_B,30
4,11:54:00,res_A,30
5,11:50:00,res_A,30
6,12:41:00,res_D,30
7,11:45:00,res_A,30
8,12:27:00,res_B,30
9,11:26:00,res_C,20
10,12:55:00,res_D,30
11,12:48:00,res_D,30
12,11:24:00,res_C,20
13,11:35:00,res_C,20
14,11:30:00,res_C,20
15,12:28:00,res_B,30
16,12:40:00,res_D,30
17,12:54:00,res_D,30
18,11:31:00,res_C,20
19,11:54:00,res_A,30
20,12:51:00,res_D,30
21,11:34:00,res_C,20
22,11:51:00,res_A,30
23,12:31:00,res_B,30
24,11:58:00,res_A,30
25,12:38:00,res_B,30
26,12:52:00,res_D,30
27,11:42:00,res_A,30
28,12:53:00,res_D,30
29,12:25:00,res_B,30
30,12:48:00,res_D,30
31,11:49:00,res_A,30
32,11:31:00,res_C,20
33,11:25:00,res_C,20
34,12:33:00,res_B,30
35,12:33:00,res_B,30
36,11:46:00,res_A,30
37,12:40:00,res_D,30
38,12:33:00,res_B,30
39,12:32:00,res_B,30
