,created_time,restaurant,limit_time
0,12:57:00,res_D,30
1,12:37:00,res_B,30
2,12:49:00,res_D,30
3,11:49:00,res_A,30
4,12:51:00,res_D,30
5,11:47:00,res_A,30
6,12:32:00,res_B,30
7,11:23:00,res_C,20
8,11:24:00,res_C,20
9,12:26:00,res_B,30
10,12:46:00,res_D,30
11,12:35:00,res_B,30
12,11:50:00,res_A,30
13,12:31:00,res_B,30
14,12:50:00,res_D,30
15,12:52:00,res_D,30
16,11:22:00,res_C,20
17,11:55:00,res_A,30
18,12:48:00,res_D,30
19,11:47:00,res_A,30
20,11:52:00,res_A,30
21,12:31:00,res_B,30
22,11:31:00,res_C,20
23,11:21:00,res_C,20
24,11:43:00,res_A,30
25,11:55:00,res_A,30
26,12:36:00,res_B,30
27,12:44:00,res_D,30
28,11:52:00,res_A,30
29,12:50:00,res_D,30
30,12:35:00,res_B,30
31,11:32:00,res_C,20
32,11:31:00,res_C,20
33,11:26:00,res_C,20
34,11:46:00,res_A,30
35,11:31:00,res_C,20
36,12:27:00,res_B,30
37,12:53:00,res_D,30
38,11:32:00,res_C,20
39,12:23:00,res_B,30
