,created_time,restaurant,limit_time
0,12:10:00,res_B,30
1,12:23:00,res_B,30
2,12:38:00,res_B,30
3,11:29:00,res_C,20
4,12:24:00,res_B,30
5,11:30:00,res_C,20
6,11:47:00,res_A,30
7,11:36:00,res_A,30
8,11:30:00,res_C,20
9,12:36:00,res_B,30
10,12:30:00,res_B,30
11,11:42:00,res_C,20
12,11:51:00,res_A,30
13,12:36:00,res_B,30
14,12:47:00,res_D,30
15,11:25:00,res_C,20
16,11:49:00,res_A,30
17,12:55:00,res_D,30
18,11:51:00,res_A,30
19,12:50:00,res_D,30
20,12:49:00,res_D,30
21,11:33:00,res_C,20
22,11:51:00,res_A,30
23,12:49:00,res_D,30
24,12:47:00,res_D,30
25,12:23:00,res_B,30
26,12:56:00,res_D,30
27,11:35:00,res_C,20
28,11:47:00,res_A,30
29,12:55:00,res_D,30
30,11:28:00,res_C,20
31,11:48:00,res_A,30
32,12:47:00,res_D,30
33,11:34:00,res_C,20
34,11:40:00,res_C,20
35,12:33:00,res_B,30
36,11:58:00,res_A,30
37,12:51:00,res_D,30
38,11:50:00,res_A,30
39,12:29:00,res_B,30
