,created_time,restaurant,limit_time
0,12:29:00,res_B,30
1,12:48:00,res_D,30
2,12:36:00,res_B,30
3,11:24:00,res_C,20
4,11:50:00,res_A,30
5,11:28:00,res_C,20
6,12:52:00,res_D,30
7,11:43:00,res_A,30
8,12:36:00,res_B,30
9,12:52:00,res_D,30
10,12:43:00,res_D,30
11,11:35:00,res_C,20
12,12:43:00,res_D,30
13,11:36:00,res_C,20
14,11:53:00,res_A,30
15,11:54:00,res_A,30
16,11:38:00,res_C,20
17,12:02:00,res_A,30
18,12:42:00,res_D,30
19,11:55:00,res_A,30
20,12:32:00,res_B,30
21,12:23:00,res_B,30
22,12:37:00,res_B,30
23,12:23:00,res_B,30
24,12:26:00,res_B,30
25,11:35:00,res_C,20
26,12:42:00,res_D,30
27,12:33:00,res_B,30
28,11:24:00,res_C,20
29,12:38:00,res_D,30
30,12:51:00,res_D,30
31,11:57:00,res_A,30
32,12:28:00,res_B,30
33,11:52:00,res_A,30
34,11:50:00,res_A,30
35,11:35:00,res_C,20
36,12:53:00,res_D,30
37,11:50:00,res_A,30
38,11:26:00,res_C,20
39,11:26:00,res_C,20
