,created_time,restaurant,limit_time
0,11:48:00,res_A,30
1,12:51:00,res_D,30
2,12:28:00,res_B,30
3,12:35:00,res_B,30
4,11:29:00,res_C,20
5,11:49:00,res_A,30
6,11:50:00,res_A,30
7,12:43:00,res_D,30
8,12:46:00,res_D,30
9,11:51:00,res_A,30
10,11:18:00,res_C,20
11,12:26:00,res_B,30
12,11:33:00,res_C,20
13,11:26:00,res_C,20
14,11:30:00,res_C,20
15,11:27:00,res_C,20
16,12:22:00,res_B,30
17,12:01:00,res_A,30
18,12:48:00,res_D,30
19,11:44:00,res_A,30
20,12:56:00,res_D,30
21,11:27:00,res_C,20
22,12:48:00,res_D,30
23,12:47:00,res_D,30
24,12:50:00,res_D,30
25,12:31:00,res_B,30
26,12:33:00,res_B,30
27,11:19:00,res_C,20
28,12:34:00,res_B,30
29,12:35:00,res_B,30
30,11:55:00,res_A,30
31,11:40:00,res_C,20
32,12:58:00,res_D,30
33,11:54:00,res_A,30
34,12:45:00,res_D,30
35,11:18:00,res_C,20
36,11:48:00,res_A,30
37,12:26:00,res_B,30
38,11:49:00,res_A,30
39,12:19:00,res_B,30
