,created_time,restaurant,limit_time
0,12:56:00,res_D,30
1,11:48:00,res_A,30
2,12:46:00,res_D,30
3,11:32:00,res_C,20
4,11:29:00,res_C,20
5,12:30:00,res_B,30
6,12:33:00,res_B,30
7,12:46:00,res_D,30
8,12:50:00,res_D,30
9,11:40:00,res_C,20
10,12:33:00,res_B,30
11,12:49:00,res_D,30
12,11:26:00,res_C,20
13,11:20:00,res_C,20
14,12:43:00,res_D,30
15,12:38:00,res_B,30
16,11:22:00,res_C,20
17,11:50:00,res_A,30
18,11:29:00,res_C,20
19,12:28:00,res_B,30
20,12:25:00,res_B,30
21,11:29:00,res_C,20
22,11:26:00,res_C,20
23,12:30:00,res_B,30
24,12:46:00,res_D,30
25,11:53:00,res_A,30
26,12:45:00,res_D,30
27,11:45:00,res_A,30
28,12:44:00,res_D,30
29,11:38:00,res_A,30
30,12:32:00,res_B,30
31,12:25:00,res_B,30
32,11:47:00,res_A,30
33,11:33:00,res_C,20
34,11:58:00,res_A,30
35,12:33:00,res_B,30
36,12:44:00,res_D,30
37,11:49:00,res_A,30
38,11:49:00,res_A,30
39,11:51:00,res_A,30
