,created_time,restaurant,limit_time
0,11:23:00,res_C,20
1,11:58:00,res_A,30
2,12:29:00,res_B,30
3,12:30:00,res_B,30
4,11:36:00,res_C,20
5,12:23:00,res_B,30
6,12:50:00,res_D,30
7,12:42:00,res_D,30
8,11:44:00,res_A,30
9,12:53:00,res_D,30
10,12:33:00,res_B,30
11,12:28:00,res_B,30
12,12:49:00,res_D,30
13,11:48:00,res_A,30
14,12:29:00,res_B,30
15,11:34:00,res_C,20
16,11:51:00,res_A,30
17,11:45:00,res_A,30
18,12:48:00,res_D,30
19,11:38:00,res_A,30
20,11:52:00,res_A,30
21,12:52:00,res_D,30
22,12:54:00,res_D,30
23,11:31:00,res_C,20
24,12:25:00,res_B,30
25,11:46:00,res_A,30
26,11:45:00,res_A,30
27,11:28:00,res_C,20
28,12:29:00,res_B,30
29,12:51:00,res_D,30
30,11:21:00,res_C,20
31,11:31:00,res_C,20
32,11:52:00,res_A,30
33,12:54:00,res_D,30
34,12:29:00,res_B,30
35,11:25:00,res_C,20
36,11:34:00,res_C,20
37,12:30:00,res_B,30
38,11:26:00,res_C,20
39,12:43:00,res_D,30
