,created_time,restaurant,limit_time
0,11:31:00,res_C,20
1,12:22:00,res_B,30
2,12:26:00,res_B,30
3,12:51:00,res_D,30
4,12:41:00,res_D,30
5,11:48:00,res_A,30
6,12:41:00,res_B,30
7,11:27:00,res_C,20
8,12:32:00,res_B,30
9,11:48:00,res_A,30
10,11:51:00,res_A,30
11,11:47:00,res_A,30
12,11:29:00,res_C,20
13,11:53:00,res_A,30
14,11:33:00,res_C,20
15,11:30:00,res_C,20
16,11:54:00,res_A,30
17,11:50:00,res_A,30
18,12:50:00,res_D,30
19,12:44:00,res_D,30
20,12:27:00,res_B,30
21,11:45:00,res_A,30
22,11:51:00,res_A,30
23,12:32:00,res_B,30
24,12:34:00,res_B,30
25,11:29:00,res_C,20
26,11:27:00,res_C,20
27,12:50:00,res_D,30
28,12:45:00,res_D,30
29,11:32:00,res_C,20
30,12:34:00,res_B,30
31,12:52:00,res_D,30
32,12:56:00,res_D,30
33,11:52:00,res_A,30
34,12:41:00,res_D,30
35,11:34:00,res_C,20
36,11:32:00,res_C,20
37,12:26:00,res_B,30
38,12:25:00,res_B,30
39,12:41:00,res_D,30
