,created_time,restaurant,limit_time
0,12:52:00,res_D,30
1,12:31:00,res_B,30
2,11:57:00,res_A,30
3,12:00:00,res_A,30
4,11:32:00,res_C,20
5,11:28:00,res_C,20
6,11:44:00,res_A,30
7,11:56:00,res_A,30
8,12:34:00,res_B,30
9,11:27:00,res_C,20
10,11:31:00,res_C,20
11,12:46:00,res_D,30
12,11:52:00,res_A,30
13,12:50:00,res_D,30
14,12:33:00,res_B,30
15,12:54:00,res_D,30
16,11:50:00,res_A,30
17,12:26:00,res_B,30
18,12:31:00,res_B,30
19,12:37:00,res_B,30
20,12:57:00,res_D,30
21,11:53:00,res_A,30
22,12:49:00,res_D,30
23,11:31:00,res_C,20
24,11:22:00,res_C,20
25,11:30:00,res_C,20
26,11:26:00,res_C,20
27,12:45:00,res_D,30
28,11:42:00,res_A,30
29,11:30:00,res_C,20
30,11:49:00,res_A,30
31,12:34:00,res_B,30
32,12:53:00,res_D,30
33,12:27:00,res_B,30
34,12:38:00,res_B,30
35,11:51:00,res_A,30
36,11:29:00,res_C,20
37,12:53:00,res_D,30
38,12:33:00,res_B,30
39,12:49:00,res_D,30
