,created_time,restaurant,limit_time
0,11:45:00,res_A,30
1,11:50:00,res_A,30
2,11:34:00,res_C,20
3,11:39:00,res_C,20
4,11:28:00,res_C,20
5,12:31:00,res_B,30
6,12:47:00,res_D,30
7,11:32:00,res_C,20
8,12:50:00,res_D,30
9,12:53:00,res_D,30
10,11:54:00,res_A,30
11,12:23:00,res_B,30
12,11:25:00,res_C,20
13,11:41:00,res_A,30
14,11:31:00,res_C,20
15,12:55:00,res_D,30
16,12:32:00,res_B,30
17,12:30:00,res_B,30
18,11:53:00,res_A,30
19,11:53:00,res_A,30
20,11:35:00,res_C,20
21,12:41:00,res_B,30
22,11:53:00,res_A,30
23,12:50:00,res_D,30
24,12:32:00,res_B,30
25,12:24:00,res_B,30
26,13:03:00,res_D,30
27,12:27:00,res_B,30
28,11:31:00,res_C,20
29,12:32:00,res_B,30
30,12:59:00,res_D,30
31,12:51:00,res_D,30
32,11:57:00,res_A,30
33,11:49:00,res_A,30
34,12:50:00,res_D,30
35,11:45:00,res_A,30
36,12:25:00,res_B,30
37,11:25:00,res_C,20
38,11:22:00,res_C,20
39,12:48:00,res_D,30
