,created_time,restaurant,limit_time
0,11:22:00,res_C,20
1,12:50:00,res_D,30
2,11:28:00,res_C,20
3,12:29:00,res_B,30
4,12:21:00,res_B,30
5,12:53:00,res_D,30
6,11:26:00,res_C,20
7,11:36:00,res_C,20
8,11:30:00,res_C,20
9,12:54:00,res_D,30
10,12:39:00,res_B,30
11,11:28:00,res_C,20
12,11:48:00,res_A,30
13,12:58:00,res_D,30
14,12:36:00,res_B,30
15,12:31:00,res_B,30
16,11:28:00,res_C,20
17,11:38:00,res_C,20
18,12:46:00,res_D,30
19,11:22:00,res_C,20
20,12:30:00,res_B,30
21,11:48:00,res_A,30
22,12:36:00,res_B,30
23,11:51:00,res_A,30
24,11:58:00,res_A,30
25,11:55:00,res_A,30
26,12:51:00,res_D,30
27,11:57:00,res_A,30
28,12:49:00,res_D,30
29,11:25:00,res_C,20
30,12:34:00,res_B,30
31,12:56:00,res_D,30
32,11:53:00,res_A,30
33,11:48:00,res_A,30
34,12:25:00,res_B,30
35,11:46:00,res_A,30
36,12:46:00,res_D,30
37,12:51:00,res_D,30
38,11:52:00,res_A,30
39,12:30:00,res_B,30
