,created_time,restaurant,limit_time
0,11:44:00,res_A,30
1,11:39:00,res_C,20
2,12:32:00,res_B,30
3,11:37:00,res_C,20
4,12:32:00,res_B,30
5,12:49:00,res_D,30
6,12:48:00,res_D,30
7,11:28:00,res_C,20
8,12:55:00,res_D,30
9,11:25:00,res_C,20
10,11:24:00,res_C,20
11,12:31:00,res_B,30
12,12:49:00,res_D,30
13,12:36:00,res_B,30
14,11:32:00,res_C,20
15,11:51:00,res_A,30
16,12:51:00,res_D,30
17,12:43:00,res_D,30
18,12:27:00,res_B,30
19,11:47:00,res_A,30
20,11:16:00,res_C,20
21,12:34:00,res_B,30
22,11:42:00,res_A,30
23,11:42:00,res_A,30
24,11:39:00,res_C,20
25,11:31:00,res_C,20
26,12:29:00,res_B,30
27,12:45:00,res_B,30
28,11:52:00,res_A,30
29,11:47:00,res_A,30
30,12:51:00,res_D,30
31,11:50:00,res_A,30
32,12:52:00,res_D,30
33,11:50:00,res_A,30
34,12:27:00,res_B,30
35,12:21:00,res_B,30
36,11:31:00,res_C,20
37,12:43:00,res_D,30
38,11:44:00,res_A,30
39,12:54:00,res_D,30
