,created_time,restaurant,limit_time
0,11:50:00,res_A,30
1,12:37:00,res_B,30
2,12:32:00,res_B,30
3,12:53:00,res_D,30
4,12:28:00,res_B,30
5,11:50:00,res_A,30
6,11:51:00,res_A,30
7,11:50:00,res_A,30
8,12:21:00,res_B,30
9,11:28:00,res_C,20
10,12:42:00,res_D,30
11,12:30:00,res_B,30
12,11:43:00,res_A,30
13,12:52:00,res_D,30
14,11:54:00,res_A,30
15,12:55:00,res_D,30
16,11:52:00,res_A,30
17,11:27:00,res_C,20
18,12:29:00,res_B,30
19,12:50:00,res_D,30
20,12:54:00,res_D,30
21,11:29:00,res_C,20
22,12:32:00,res_B,30
23,11:25:00,res_C,20
24,11:48:00,res_A,30
25,11:47:00,res_A,30
26,12:44:00,res_D,30
27,12:48:00,res_D,30
28,12:44:00,res_D,30
29,11:35:00,res_C,20
30,11:47:00,res_A,30
31,11:34:00,res_C,20
32,12:44:00,res_D,30
33,11:31:00,res_C,20
34,12:28:00,res_B,30
35,12:35:00,res_B,30
36,11:26:00,res_C,20
37,11:35:00,res_C,20
38,11:28:00,res_C,20
39,12:26:00,res_B,30
