,created_time,restaurant,limit_time
0,11:33:00,res_C,20
1,11:24:00,res_C,20
2,11:54:00,res_A,30
3,12:53:00,res_D,30
4,12:30:00,res_B,30
5,12:28:00,res_B,30
6,12:48:00,res_D,30
7,12:57:00,res_D,30
8,11:36:00,res_C,20
9,12:45:00,res_B,30
10,11:30:00,res_C,20
11,12:30:00,res_B,30
12,11:50:00,res_A,30
13,11:54:00,res_A,30
14,12:35:00,res_B,30
15,11:37:00,res_C,20
16,12:49:00,res_D,30
17,11:36:00,res_C,20
18,12:43:00,res_D,30
19,12:51:00,res_D,30
20,12:36:00,res_B,30
21,12:22:00,res_B,30
22,11:28:00,res_C,20
23,11:34:00,res_C,20
24,11:54:00,res_A,30
25,11:53:00,res_A,30
26,12:43:00,res_D,30
27,12:41:00,res_B,30
28,11:56:00,res_A,30
29,11:38:00,res_A,30
30,11:44:00,res_A,30
31,11:33:00,res_C,20
32,12:53:00,res_D,30
33,12:48:00,res_D,30
34,12:32:00,res_B,30
35,12:50:00,res_D,30
36,11:48:00,res_A,30
37,12:25:00,res_B,30
38,11:47:00,res_A,30
39,11:29:00,res_C,20
