,created_time,restaurant,limit_time
0,11:51:00,res_A,30
1,11:24:00,res_C,20
2,12:29:00,res_B,30
3,12:45:00,res_D,30
4,11:36:00,res_C,20
5,12:48:00,res_D,30
6,11:33:00,res_C,20
7,12:17:00,res_B,30
8,12:29:00,res_B,30
9,12:35:00,res_B,30
10,12:36:00,res_B,30
11,11:26:00,res_C,20
12,11:48:00,res_A,30
13,11:18:00,res_C,20
14,11:26:00,res_C,20
15,11:49:00,res_A,30
16,13:01:00,res_D,30
17,12:54:00,res_D,30
18,11:21:00,res_C,20
19,11:52:00,res_A,30
20,11:59:00,res_A,30
21,12:45:00,res_D,30
22,12:34:00,res_B,30
23,11:53:00,res_A,30
24,12:45:00,res_D,30
25,12:41:00,res_B,30
26,11:46:00,res_A,30
27,11:24:00,res_C,20
28,12:27:00,res_B,30
29,12:49:00,res_D,30
30,11:49:00,res_A,30
31,12:26:00,res_B,30
32,12:36:00,res_B,30
33,11:51:00,res_A,30
34,11:24:00,res_C,20
35,12:42:00,res_D,30
36,12:46:00,res_D,30
37,11:53:00,res_A,30
38,12:56:00,res_D,30
39,11:36:00,res_C,20
