,created_time,restaurant,limit_time
0,12:46:00,res_D,30
1,12:29:00,res_B,30
2,11:47:00,res_A,30
3,12:51:00,res_D,30
4,11:27:00,res_C,20
5,11:30:00,res_C,20
6,11:48:00,res_A,30
7,11:48:00,res_A,30
8,11:28:00,res_C,20
9,11:28:00,res_C,20
10,12:41:00,res_D,30
11,11:29:00,res_C,20
12,12:50:00,res_D,30
13,12:31:00,res_B,30
14,11:36:00,res_A,30
15,12:46:00,res_D,30
16,12:30:00,res_B,30
17,12:32:00,res_B,30
18,11:40:00,res_A,30
19,12:44:00,res_D,30
20,12:37:00,res_B,30
21,13:03:00,res_D,30
22,11:54:00,res_A,30
23,11:30:00,res_C,20
24,11:40:00,res_A,30
25,11:49:00,res_A,30
26,12:23:00,res_B,30
27,12:46:00,res_D,30
28,11:49:00,res_A,30
29,12:32:00,res_B,30
30,12:26:00,res_B,30
31,12:32:00,res_B,30
32,11:30:00,res_C,20
33,12:48:00,res_D,30
34,11:20:00,res_C,20
35,11:24:00,res_C,20
36,11:34:00,res_C,20
37,12:54:00,res_D,30
38,12:25:00,res_B,30
39,11:47:00,res_A,30
