,created_time,restaurant,limit_time
0,11:20:00,res_C,20
1,12:43:00,res_D,30
2,12:46:00,res_D,30
3,12:46:00,res_D,30
4,12:31:00,res_B,30
5,12:55:00,res_D,30
6,12:24:00,res_B,30
7,12:50:00,res_D,30
8,11:44:00,res_A,30
9,11:32:00,res_C,20
10,11:36:00,res_C,20
11,11:48:00,res_A,30
12,12:31:00,res_B,30
13,11:47:00,res_A,30
14,12:37:00,res_B,30
15,12:57:00,res_D,30
16,12:01:00,res_A,30
17,11:35:00,res_C,20
18,12:58:00,res_D,30
19,11:53:00,res_A,30
20,11:51:00,res_A,30
21,12:35:00,res_B,30
22,11:30:00,res_C,20
23,12:58:00,res_D,30
24,12:50:00,res_D,30
25,11:50:00,res_A,30
26,11:28:00,res_C,20
27,11:54:00,res_A,30
28,11:57:00,res_A,30
29,11:25:00,res_C,20
30,12:23:00,res_B,30
31,12:28:00,res_B,30
32,11:50:00,res_A,30
33,11:35:00,res_C,20
34,11:31:00,res_C,20
35,12:54:00,res_D,30
36,12:24:00,res_B,30
37,11:36:00,res_C,20
38,12:35:00,res_B,30
39,12:34:00,res_B,30
