,created_time,restaurant,limit_time
0,12:50:00,res_D,30
1,12:31:00,res_B,30
2,11:21:00,res_C,20
3,11:30:00,res_C,20
4,12:21:00,res_B,30
5,12:32:00,res_B,30
6,11:50:00,res_A,30
7,11:31:00,res_C,20
8,11:30:00,res_C,20
9,12:51:00,res_D,30
10,12:52:00,res_D,30
11,12:28:00,res_B,30
12,11:17:00,res_C,20
13,12:27:00,res_B,30
14,12:45:00,res_D,30
15,12:26:00,res_B,30
16,11:19:00,res_C,20
17,11:24:00,res_C,20
18,11:24:00,res_C,20
19,11:46:00,res_A,30
20,13:02:00,res_D,30
21,11:46:00,res_A,30
22,11:49:00,res_A,30
23,11:45:00,res_A,30
24,12:22:00,res_B,30
25,12:39:00,res_D,30
26,11:47:00,res_A,30
27,11:50:00,res_A,30
28,12:54:00,res_D,30
29,11:22:00,res_C,20
30,11:55:00,res_A,30
31,12:31:00,res_B,30
32,11:43:00,res_A,30
33,12:32:00,res_B,30
34,12:43:00,res_D,30
35,11:50:00,res_A,30
36,11:21:00,res_C,20
37,12:51:00,res_D,30
38,12:51:00,res_D,30
39,12:23:00,res_B,30
