,created_time,restaurant,limit_time
0,11:31:00,res_C,20
1,12:51:00,res_D,30
2,11:29:00,res_C,20
3,11:44:00,res_A,30
4,11:49:00,res_A,30
5,12:46:00,res_D,30
6,11:25:00,res_C,20
7,11:51:00,res_A,30
8,12:28:00,res_B,30
9,12:24:00,res_B,30
10,11:43:00,res_A,30
11,11:29:00,res_C,20
12,11:50:00,res_A,30
13,12:32:00,res_B,30
14,11:56:00,res_A,30
15,12:44:00,res_D,30
16,11:34:00,res_C,20
17,12:22:00,res_B,30
18,12:45:00,res_D,30
19,12:58:00,res_D,30
20,11:53:00,res_A,30
21,12:24:00,res_B,30
22,12:51:00,res_D,30
23,11:51:00,res_A,30
24,11:28:00,res_C,20
25,12:33:00,res_B,30
26,12:28:00,res_B,30
27,12:33:00,res_B,30
28,12:32:00,res_B,30
29,11:46:00,res_A,30
30,11:33:00,res_C,20
31,11:27:00,res_C,20
32,12:42:00,res_D,30
33,11:24:00,res_C,20
34,12:49:00,res_D,30
35,11:29:00,res_C,20
36,12:34:00,res_B,30
37,11:48:00,res_A,30
38,12:55:00,res_D,30
39,12:51:00,res_D,30
