,created_time,restaurant,limit_time
0,12:47:00,res_D,30
1,12:52:00,res_D,30
2,11:47:00,res_A,30
3,11:51:00,res_A,30
4,12:22:00,res_B,30
5,11:26:00,res_C,20
6,11:50:00,res_A,30
7,11:29:00,res_C,20
8,12:05:00,res_A,30
9,12:54:00,res_D,30
10,12:53:00,res_D,30
11,12:28:00,res_B,30
12,12:34:00,res_B,30
13,11:30:00,res_C,20
14,11:34:00,res_C,20
15,12:33:00,res_B,30
16,11:49:00,res_A,30
17,11:31:00,res_C,20
18,12:32:00,res_B,30
19,11:26:00,res_C,20
20,12:51:00,res_D,30
21,12:45:00,res_D,30
22,12:52:00,res_D,30
23,12:28:00,res_B,30
24,11:30:00,res_C,20
25,11:49:00,res_A,30
26,12:26:00,res_B,30
27,11:36:00,res_C,20
28,11:45:00,res_A,30
29,12:42:00,res_D,30
30,12:18:00,res_B,30
31,12:39:00,res_B,30
32,11:53:00,res_A,30
33,12:50:00,res_D,30
34,11:24:00,res_C,20
35,12:49:00,res_D,30
36,12:30:00,res_B,30
37,11:34:00,res_C,20
38,11:52:00,res_A,30
39,11:52:00,res_A,30
